workshop_id,bucket,asset_type,title,source_path,status,notes
07,Additional_Resources,pdf,9. 5 Ways to Get out of Debt,main/rebuild/content/legacy/parts/Teaching Materials/Workshop 7/Resources/9. 5 Ways to Get out of Debt.pdf,ok,
07,Additional_Resources,docx,Workshop 7 Additional Resources,main/rebuild/content/legacy/parts/Teaching Materials/Workshop 7/Resources/Workshop 7 Additional Resources.docx,ok,
07,Additional_Resources,pdf,Workshop 7 Additional Resources,main/rebuild/content/legacy/parts/Teaching Materials/Workshop 7/Resources/Workshop 7 Additional Resources.pdf,ok,
07,Core_Resources,pptx,Money Basics PPT Workshop 7,main/rebuild/content/legacy/parts/Teaching Materials/Workshop 7/Money Basics PPT Workshop 7.pptx,ok,
07,Core_Resources,pdf,Workshop 07   Debt & Tools,main/rebuild/content/legacy/parts/FG:SG_Splits/Wksp/Facilitator Guide/Wksp PDFs/Workshop 07 - Debt & Tools.pdf,ok,
07,Core_Resources,pdf,Workshop 07   Debt & Tools to Get Out of It,main/rebuild/content/legacy/parts/FG:SG_Splits/Wksp/Student Guide/Wksps/Workshop 07 - Debt & Tools to Get Out of It.pdf,ok,
07,Handouts,pdf,1. Debt and Mental Health,main/rebuild/content/legacy/parts/Teaching Materials/Workshop 7/Handouts/1. Debt and Mental Health.pdf,ok,
07,Handouts,pdf,2. How to Cope with Debt,main/rebuild/content/legacy/parts/Teaching Materials/Workshop 7/Handouts/2. How to Cope with Debt.pdf,ok,
07,Handouts,pdf,3. Debt Collection FAQs,main/rebuild/content/legacy/parts/Teaching Materials/Workshop 7/Handouts/3. Debt Collection FAQs.pdf,ok,
07,Handouts,docx,4. How to Create a Debt Elimination Plan,main/rebuild/content/legacy/parts/Teaching Materials/Workshop 7/Handouts/4. How to Create a Debt Elimination Plan.docx,ok,
07,Handouts,pdf,4. How to Create a Debt Elimination Plan,main/rebuild/content/legacy/parts/Teaching Materials/Workshop 7/Handouts/4. How to Create a Debt Elimination Plan.pdf,ok,
07,Handouts,docx,Workshop 7 Worksheets,main/rebuild/content/legacy/parts/Teaching Materials/Workshop 7/Handouts/Workshop 7 Worksheets.docx,ok,
07,Handouts,pdf,Workshop 7 Worksheets,main/rebuild/content/legacy/parts/Teaching Materials/Workshop 7/Handouts/Workshop 7 Worksheets.pdf,ok,
07,,docx,5 Ways to Get out of Debt,main/rebuild/content/legacy/whole/Module 7/5 Ways to Get out of Debt.docx,review,
07,,docx,73 Tips for Eliminating Debt,main/rebuild/content/legacy/whole/Module 7/73 Tips for Eliminating Debt.docx,review,
07,,docx,How to Create a Debt Elimination Plan,main/rebuild/content/legacy/whole/Module 7/How to Create a Debt Elimination Plan.docx,review,
07,,docx,MB FTS  7,main/rebuild/content/legacy/whole/Module 7/MB_FTS_ 7.docx,review,
07,,pdf,MB FTS  7,main/rebuild/content/legacy/whole/Module 7/MB_FTS_ 7.pdf,review,
07,,docx,Module 7 Additional Resources,main/rebuild/content/legacy/whole/Module 7/Module 7 Additional Resources.docx,review,
07,,docx,The Effects of Debt on Your Health,main/rebuild/content/legacy/whole/Module 7/The Effects of Debt on Your Health.docx,review,
07,,pdf,Workshop 07   Debt & Tools,main/rebuild/content/legacy/whole/Module 7/Workshop 07 - Debt & Tools.pdf,review,
07,,pdf,pg1,main/rebuild/content/legacy/whole/Module 7/Workshop_07/Facilitator_Guide/Workshop_07/PDFs/pg1.pdf,review,
07,,png,pg1,main/rebuild/content/legacy/whole/Module 7/Workshop_07/Facilitator_Guide/Workshop_07/PNGs/pg1.png,review,
07,,pdf,pg1,main/rebuild/content/legacy/whole/Module 7/Workshop_07/Student_Guide/Workshop_07/PDFs/pg1.pdf,review,
07,,png,pg1,main/rebuild/content/legacy/whole/Module 7/Workshop_07/Student_Guide/Workshop_07/PNGs/pg1.png,review,
07,,pdf,pg10,main/rebuild/content/legacy/whole/Module 7/Workshop_07/Student_Guide/Workshop_07/PDFs/pg10.pdf,review,
07,,png,pg10,main/rebuild/content/legacy/whole/Module 7/Workshop_07/Student_Guide/Workshop_07/PNGs/pg10.png,review,
07,,pdf,pg11,main/rebuild/content/legacy/whole/Module 7/Workshop_07/Student_Guide/Workshop_07/PDFs/pg11.pdf,review,
07,,png,pg11,main/rebuild/content/legacy/whole/Module 7/Workshop_07/Student_Guide/Workshop_07/PNGs/pg11.png,review,
07,,pdf,pg12,main/rebuild/content/legacy/whole/Module 7/Workshop_07/Student_Guide/Workshop_07/PDFs/pg12.pdf,review,
07,,png,pg12,main/rebuild/content/legacy/whole/Module 7/Workshop_07/Student_Guide/Workshop_07/PNGs/pg12.png,review,
07,,pdf,pg13,main/rebuild/content/legacy/whole/Module 7/Workshop_07/Student_Guide/Workshop_07/PDFs/pg13.pdf,review,
07,,png,pg13,main/rebuild/content/legacy/whole/Module 7/Workshop_07/Student_Guide/Workshop_07/PNGs/pg13.png,review,
07,,pdf,pg14,main/rebuild/content/legacy/whole/Module 7/Workshop_07/Student_Guide/Workshop_07/PDFs/pg14.pdf,review,
07,,png,pg14,main/rebuild/content/legacy/whole/Module 7/Workshop_07/Student_Guide/Workshop_07/PNGs/pg14.png,review,
07,,pdf,pg15,main/rebuild/content/legacy/whole/Module 7/Workshop_07/Student_Guide/Workshop_07/PDFs/pg15.pdf,review,
07,,png,pg15,main/rebuild/content/legacy/whole/Module 7/Workshop_07/Student_Guide/Workshop_07/PNGs/pg15.png,review,
07,,png,pg16,main/rebuild/content/legacy/whole/Module 7/Workshop_07/Student_Guide/Workshop_07/PNGs/pg16.png,review,
07,,pdf,pg2,main/rebuild/content/legacy/whole/Module 7/Workshop_07/Facilitator_Guide/Workshop_07/PDFs/pg2.pdf,review,
07,,png,pg2,main/rebuild/content/legacy/whole/Module 7/Workshop_07/Facilitator_Guide/Workshop_07/PNGs/pg2.png,review,
07,,pdf,pg2,main/rebuild/content/legacy/whole/Module 7/Workshop_07/Student_Guide/Workshop_07/PDFs/pg2.pdf,review,
07,,png,pg2,main/rebuild/content/legacy/whole/Module 7/Workshop_07/Student_Guide/Workshop_07/PNGs/pg2.png,review,
07,,pdf,pg3,main/rebuild/content/legacy/whole/Module 7/Workshop_07/Facilitator_Guide/Workshop_07/PDFs/pg3.pdf,review,
07,,png,pg3,main/rebuild/content/legacy/whole/Module 7/Workshop_07/Facilitator_Guide/Workshop_07/PNGs/pg3.png,review,
07,,pdf,pg3,main/rebuild/content/legacy/whole/Module 7/Workshop_07/Student_Guide/Workshop_07/PDFs/pg3.pdf,review,
07,,png,pg3,main/rebuild/content/legacy/whole/Module 7/Workshop_07/Student_Guide/Workshop_07/PNGs/pg3.png,review,
07,,pdf,pg4,main/rebuild/content/legacy/whole/Module 7/Workshop_07/Facilitator_Guide/Workshop_07/PDFs/pg4.pdf,review,
07,,png,pg4,main/rebuild/content/legacy/whole/Module 7/Workshop_07/Facilitator_Guide/Workshop_07/PNGs/pg4.png,review,
07,,pdf,pg4,main/rebuild/content/legacy/whole/Module 7/Workshop_07/Student_Guide/Workshop_07/PDFs/pg4.pdf,review,
07,,png,pg4,main/rebuild/content/legacy/whole/Module 7/Workshop_07/Student_Guide/Workshop_07/PNGs/pg4.png,review,
07,,pdf,pg5,main/rebuild/content/legacy/whole/Module 7/Workshop_07/Facilitator_Guide/Workshop_07/PDFs/pg5.pdf,review,
07,,png,pg5,main/rebuild/content/legacy/whole/Module 7/Workshop_07/Facilitator_Guide/Workshop_07/PNGs/pg5.png,review,
07,,pdf,pg5,main/rebuild/content/legacy/whole/Module 7/Workshop_07/Student_Guide/Workshop_07/PDFs/pg5.pdf,review,
07,,png,pg5,main/rebuild/content/legacy/whole/Module 7/Workshop_07/Student_Guide/Workshop_07/PNGs/pg5.png,review,
07,,pdf,pg6,main/rebuild/content/legacy/whole/Module 7/Workshop_07/Facilitator_Guide/Workshop_07/PDFs/pg6.pdf,review,
07,,png,pg6,main/rebuild/content/legacy/whole/Module 7/Workshop_07/Facilitator_Guide/Workshop_07/PNGs/pg6.png,review,
07,,pdf,pg6,main/rebuild/content/legacy/whole/Module 7/Workshop_07/Student_Guide/Workshop_07/PDFs/pg6.pdf,review,
07,,png,pg6,main/rebuild/content/legacy/whole/Module 7/Workshop_07/Student_Guide/Workshop_07/PNGs/pg6.png,review,
07,,pdf,pg7,main/rebuild/content/legacy/whole/Module 7/Workshop_07/Facilitator_Guide/Workshop_07/PDFs/pg7.pdf,review,
07,,png,pg7,main/rebuild/content/legacy/whole/Module 7/Workshop_07/Facilitator_Guide/Workshop_07/PNGs/pg7.png,review,
07,,pdf,pg7,main/rebuild/content/legacy/whole/Module 7/Workshop_07/Student_Guide/Workshop_07/PDFs/pg7.pdf,review,
07,,png,pg7,main/rebuild/content/legacy/whole/Module 7/Workshop_07/Student_Guide/Workshop_07/PNGs/pg7.png,review,
07,,pdf,pg8,main/rebuild/content/legacy/whole/Module 7/Workshop_07/Student_Guide/Workshop_07/PDFs/pg8.pdf,review,
07,,png,pg8,main/rebuild/content/legacy/whole/Module 7/Workshop_07/Student_Guide/Workshop_07/PNGs/pg8.png,review,
07,,pdf,pg9,main/rebuild/content/legacy/whole/Module 7/Workshop_07/Student_Guide/Workshop_07/PDFs/pg9.pdf,review,
07,,png,pg9,main/rebuild/content/legacy/whole/Module 7/Workshop_07/Student_Guide/Workshop_07/PNGs/pg9.png,review,
08,Additional_Resources,pdf,1. Mental Health and Money,main/rebuild/content/legacy/parts/Teaching Materials/Workshop 8/Resources/1. Mental Health and Money.pdf,ok,
08,Additional_Resources,pdf,1. Mental Health and Money,main/rebuild/content/legacy/whole/Module 8/Resources/1. Mental Health and Money.pdf,ok,
08,Additional_Resources,pdf,10. Poverty and Poor Health Worldwide,main/rebuild/content/legacy/parts/Teaching Materials/Workshop 8/Resources/10. Poverty and Poor Health Worldwide.pdf,ok,
08,Additional_Resources,pdf,10. Poverty and Poor Health Worldwide,main/rebuild/content/legacy/whole/Module 8/Resources/10. Poverty and Poor Health Worldwide.pdf,ok,
08,Additional_Resources,docx,11. How to Talk to Your Partner About Money,main/rebuild/content/legacy/parts/Teaching Materials/Workshop 8/Resources/11. How to Talk to Your Partner About Money.docx,ok,
08,Additional_Resources,pdf,11. How to Talk to Your Partner About Money,main/rebuild/content/legacy/parts/Teaching Materials/Workshop 8/Resources/11. How to Talk to Your Partner About Money.pdf,ok,
08,Additional_Resources,docx,11. How to Talk to Your Partner About Money,main/rebuild/content/legacy/whole/Module 8/Resources/11. How to Talk to Your Partner About Money.docx,ok,
08,Additional_Resources,pdf,11. How to Talk to Your Partner About Money,main/rebuild/content/legacy/whole/Module 8/Resources/11. How to Talk to Your Partner About Money.pdf,ok,
08,Additional_Resources,pdf,12. Money Problems and Relationship Problems,main/rebuild/content/legacy/parts/Teaching Materials/Workshop 8/Resources/12. Money Problems and Relationship Problems.pdf,ok,
08,Additional_Resources,pdf,12. Money Problems and Relationship Problems,main/rebuild/content/legacy/whole/Module 8/Resources/12. Money Problems and Relationship Problems.pdf,ok,
08,Additional_Resources,pdf,13. How to Prevent Arguments About Money,main/rebuild/content/legacy/parts/Teaching Materials/Workshop 8/Resources/13. How to Prevent Arguments About Money.pdf,ok,
08,Additional_Resources,pdf,13. How to Prevent Arguments About Money,main/rebuild/content/legacy/whole/Module 8/Resources/13. How to Prevent Arguments About Money.pdf,ok,
08,Additional_Resources,pdf,14. How to Talk to Your Spouse About Money,main/rebuild/content/legacy/parts/Teaching Materials/Workshop 8/Resources/14. How to Talk to Your Spouse About Money.pdf,ok,
08,Additional_Resources,pdf,14. How to Talk to Your Spouse About Money,main/rebuild/content/legacy/whole/Module 8/Resources/14. How to Talk to Your Spouse About Money.pdf,ok,
08,Additional_Resources,pdf,15. Common Financially Abusive Behaviors,main/rebuild/content/legacy/parts/Teaching Materials/Workshop 8/Resources/15. Common Financially Abusive Behaviors.pdf,ok,
08,Additional_Resources,pdf,15. Common Financially Abusive Behaviors,main/rebuild/content/legacy/whole/Module 8/Resources/15. Common Financially Abusive Behaviors.pdf,ok,
08,Additional_Resources,docx,16. How to Spot Financial Abuse of an Elder,main/rebuild/content/legacy/parts/Teaching Materials/Workshop 8/Resources/16. How to Spot Financial Abuse of an Elder.docx,ok,
08,Additional_Resources,pdf,16. How to Spot Financial Abuse of an Elder,main/rebuild/content/legacy/parts/Teaching Materials/Workshop 8/Resources/16. How to Spot Financial Abuse of an Elder.pdf,ok,
08,Additional_Resources,docx,16. How to Spot Financial Abuse of an Elder,main/rebuild/content/legacy/whole/Module 8/Resources/16. How to Spot Financial Abuse of an Elder.docx,ok,
08,Additional_Resources,pdf,16. How to Spot Financial Abuse of an Elder,main/rebuild/content/legacy/whole/Module 8/Resources/16. How to Spot Financial Abuse of an Elder.pdf,ok,
08,Additional_Resources,pdf,18. Tackling social inequalities to reduce mental health problems,main/rebuild/content/legacy/parts/Teaching Materials/Workshop 8/Resources/18. Tackling social inequalities to reduce mental health problems.pdf,ok,
08,Additional_Resources,pdf,18. Tackling social inequalities to reduce mental health problems,main/rebuild/content/legacy/whole/Module 8/Resources/18. Tackling social inequalities to reduce mental health problems.pdf,ok,
08,Additional_Resources,pdf,"2. Poverty, Social Inequality and Mental Health","main/rebuild/content/legacy/parts/Teaching Materials/Workshop 8/Resources/2. Poverty, Social Inequality and Mental Health.pdf",ok,
08,Additional_Resources,pdf,"2. Poverty, Social Inequality and Mental Health","main/rebuild/content/legacy/whole/Module 8/Resources/2. Poverty, Social Inequality and Mental Health.pdf",ok,
08,Additional_Resources,pdf,3. Recovering Your Finances After Rehab,main/rebuild/content/legacy/parts/Teaching Materials/Workshop 8/Resources/3. Recovering Your Finances After Rehab.pdf,ok,
08,Additional_Resources,pdf,3. Recovering Your Finances After Rehab,main/rebuild/content/legacy/whole/Module 8/Resources/3. Recovering Your Finances After Rehab.pdf,ok,
08,Additional_Resources,pdf,4. The Poverty Mindset,main/rebuild/content/legacy/parts/Teaching Materials/Workshop 8/Resources/4. The Poverty Mindset.pdf,ok,
08,Additional_Resources,pdf,4. The Poverty Mindset,main/rebuild/content/legacy/whole/Module 8/Resources/4. The Poverty Mindset.pdf,ok,
08,Additional_Resources,pdf,5. FAQs on Problem Gambling,main/rebuild/content/legacy/parts/Teaching Materials/Workshop 8/Resources/5. FAQs on Problem Gambling.pdf,ok,
08,Additional_Resources,pdf,5. FAQs on Problem Gambling,main/rebuild/content/legacy/whole/Module 8/Resources/5. FAQs on Problem Gambling.pdf,ok,
08,Additional_Resources,pdf,6. Resources for Problem Gambling,main/rebuild/content/legacy/parts/Teaching Materials/Workshop 8/Resources/6. Resources for Problem Gambling.pdf,ok,
08,Additional_Resources,pdf,6. Resources for Problem Gambling,main/rebuild/content/legacy/whole/Module 8/Resources/6. Resources for Problem Gambling.pdf,ok,
08,Additional_Resources,docx,7. Income Inequality and Health Care,main/rebuild/content/legacy/parts/Teaching Materials/Workshop 8/Resources/7. Income Inequality and Health Care.docx,ok,
08,Additional_Resources,pdf,7. Income Inequality and Health Care,main/rebuild/content/legacy/parts/Teaching Materials/Workshop 8/Resources/7. Income Inequality and Health Care.pdf,ok,
08,Additional_Resources,docx,7. Income Inequality and Health Care,main/rebuild/content/legacy/whole/Module 8/Resources/7. Income Inequality and Health Care.docx,ok,
08,Additional_Resources,pdf,7. Income Inequality and Health Care,main/rebuild/content/legacy/whole/Module 8/Resources/7. Income Inequality and Health Care.pdf,ok,
08,Additional_Resources,docx,8. How to Avoid the Health Risks that Come from Financial Stress,main/rebuild/content/legacy/parts/Teaching Materials/Workshop 8/Resources/8. How to Avoid the Health Risks that Come from Financial Stress.docx,ok,
08,Additional_Resources,pdf,8. How to Avoid the Health Risks that Come from Financial Stress,main/rebuild/content/legacy/parts/Teaching Materials/Workshop 8/Resources/8. How to Avoid the Health Risks that Come from Financial Stress.pdf,ok,
08,Additional_Resources,docx,8. How to Avoid the Health Risks that Come from Financial Stress,main/rebuild/content/legacy/whole/Module 8/Resources/8. How to Avoid the Health Risks that Come from Financial Stress.docx,ok,
08,Additional_Resources,pdf,8. How to Avoid the Health Risks that Come from Financial Stress,main/rebuild/content/legacy/whole/Module 8/Resources/8. How to Avoid the Health Risks that Come from Financial Stress.pdf,ok,
08,Additional_Resources,pdf,9. Poverty s Effect on Children s Health,main/rebuild/content/legacy/parts/Teaching Materials/Workshop 8/Resources/9. Poverty_s Effect on Children_s Health.pdf,ok,
08,Additional_Resources,pdf,9. Poverty s Effect on Children s Health,main/rebuild/content/legacy/whole/Module 8/Resources/9. Poverty_s Effect on Children_s Health.pdf,ok,
08,Additional_Resources,pdf,Effects of Childhood Poverty,main/rebuild/content/legacy/parts/Teaching Materials/Workshop 8/Resources/Effects of Childhood Poverty.pdf,ok,
08,Additional_Resources,pdf,Effects of Childhood Poverty,main/rebuild/content/legacy/whole/Module 8/Resources/Effects of Childhood Poverty.pdf,ok,
08,Additional_Resources,pdf,Financial Abuse and Rebuilding your Finances,main/rebuild/content/legacy/parts/Teaching Materials/Workshop 8/Resources/Financial Abuse and Rebuilding your Finances.pdf,ok,
08,Additional_Resources,pdf,Financial Abuse and Rebuilding your Finances,main/rebuild/content/legacy/whole/Module 8/Resources/Financial Abuse and Rebuilding your Finances.pdf,ok,
08,Additional_Resources,pdf,Money.Smart.for.Older.Adults.Prevent.Financial.Exploitation,main/rebuild/content/legacy/parts/Teaching Materials/Workshop 8/Resources/Money.Smart.for.Older.Adults.Prevent.Financial.Exploitation.pdf,ok,
08,Additional_Resources,pdf,Money.Smart.for.Older.Adults.Prevent.Financial.Exploitation,main/rebuild/content/legacy/whole/Module 8/Resources/Money.Smart.for.Older.Adults.Prevent.Financial.Exploitation.pdf,ok,
08,Additional_Resources,pdf,Poverty and Health,main/rebuild/content/legacy/parts/Teaching Materials/Workshop 8/Resources/Poverty and Health.pdf,ok,
08,Additional_Resources,pdf,Poverty and Health,main/rebuild/content/legacy/whole/Module 8/Resources/Poverty and Health.pdf,ok,
08,Additional_Resources,pdf,Statistics on Mental Illness and Poverty,main/rebuild/content/legacy/parts/Teaching Materials/Workshop 8/Resources/Statistics on Mental Illness and Poverty.pdf,ok,
08,Additional_Resources,pdf,Statistics on Mental Illness and Poverty,main/rebuild/content/legacy/whole/Module 8/Resources/Statistics on Mental Illness and Poverty.pdf,ok,
08,Additional_Resources,docx,Workshop 8 Additional Resources,main/rebuild/content/legacy/parts/Teaching Materials/Workshop 8/Resources/Workshop 8 Additional Resources.docx,ok,
08,Additional_Resources,pdf,Workshop 8 Additional Resources,main/rebuild/content/legacy/parts/Teaching Materials/Workshop 8/Resources/Workshop 8 Additional Resources.pdf,ok,
08,Additional_Resources,docx,Workshop 8 Additional Resources,main/rebuild/content/legacy/whole/Module 8/Resources/Workshop 8 Additional Resources.docx,ok,
08,Additional_Resources,pdf,Workshop 8 Additional Resources,main/rebuild/content/legacy/whole/Module 8/Resources/Workshop 8 Additional Resources.pdf,ok,
08,Core_Resources,pptx,Money Basics PPT Workshop 8,main/rebuild/content/legacy/parts/Teaching Materials/Workshop 8/Money Basics PPT Workshop 8.pptx,ok,
08,Core_Resources,pptx,Money Basics PPT Workshop 8,main/rebuild/content/legacy/whole/Module 8/Money Basics PPT Workshop 8.pptx,ok,
08,Core_Resources,pdf,"Workshop 08   Mental Health, Relationships & Money","main/rebuild/content/legacy/parts/FG:SG_Splits/Wksp/Facilitator Guide/Wksp PDFs/Workshop 08 - Mental Health, Relationships & Money.pdf",ok,
08,Core_Resources,pdf,"Workshop 08   Mental Health, Relationships & Money; Financial Crisis Planning","main/rebuild/content/legacy/parts/FG:SG_Splits/Wksp/Student Guide/Wksps/Workshop 08 - Mental Health, Relationships & Money; Financial Crisis Planning.pdf",ok,
08,Handouts,pdf,1. The 2 Way Connnection Between Poverty and Mental Health Issues,main/rebuild/content/legacy/parts/Teaching Materials/Workshop 8/Handouts/1. The 2 Way Connnection Between Poverty and Mental Health Issues.pdf,ok,
08,Handouts,pdf,1. The 2 Way Connnection Between Poverty and Mental Health Issues,main/rebuild/content/legacy/whole/Module 8/Handouts/1. The 2 Way Connnection Between Poverty and Mental Health Issues.pdf,ok,
08,Handouts,docx,2. Tips for Talking With Your Partner About Finances,main/rebuild/content/legacy/parts/Teaching Materials/Workshop 8/Handouts/2. Tips for Talking With Your Partner About Finances.docx,ok,
08,Handouts,pdf,2. Tips for Talking With Your Partner About Finances,main/rebuild/content/legacy/parts/Teaching Materials/Workshop 8/Handouts/2. Tips for Talking With Your Partner About Finances.pdf,ok,
08,Handouts,docx,2. Tips for Talking With Your Partner About Finances,main/rebuild/content/legacy/whole/Module 8/Handouts/2. Tips for Talking With Your Partner About Finances.docx,ok,
08,Handouts,pdf,2. Tips for Talking With Your Partner About Finances,main/rebuild/content/legacy/whole/Module 8/Handouts/2. Tips for Talking With Your Partner About Finances.pdf,ok,
08,Handouts,pdf,3. Steps to Healthy Finances in Your Relationship,main/rebuild/content/legacy/parts/Teaching Materials/Workshop 8/Handouts/3. Steps to Healthy Finances in Your Relationship.pdf,ok,
08,Handouts,pdf,3. Steps to Healthy Finances in Your Relationship,main/rebuild/content/legacy/whole/Module 8/Handouts/3. Steps to Healthy Finances in Your Relationship.pdf,ok,
08,Handouts,pdf,4. Understanding Representative Payees,main/rebuild/content/legacy/parts/Teaching Materials/Workshop 8/Handouts/4. Understanding Representative Payees.pdf,ok,
08,Handouts,pdf,4. Understanding Representative Payees,main/rebuild/content/legacy/whole/Module 8/Handouts/4. Understanding Representative Payees.pdf,ok,
08,Handouts,pdf,5. When a Representative Payee Manages Your Money,main/rebuild/content/legacy/parts/Teaching Materials/Workshop 8/Handouts/5. When a Representative Payee Manages Your Money.pdf,ok,
08,Handouts,pdf,5. When a Representative Payee Manages Your Money,main/rebuild/content/legacy/whole/Module 8/Handouts/5. When a Representative Payee Manages Your Money.pdf,ok,
08,Handouts,docx,6. Understanding Financial Abuse & Safety Planning,main/rebuild/content/legacy/parts/Teaching Materials/Workshop 8/Handouts/6. Understanding Financial Abuse & Safety Planning.docx,ok,
08,Handouts,pdf,6. Understanding Financial Abuse & Safety Planning,main/rebuild/content/legacy/parts/Teaching Materials/Workshop 8/Handouts/6. Understanding Financial Abuse & Safety Planning.pdf,ok,
08,Handouts,docx,6. Understanding Financial Abuse & Safety Planning,main/rebuild/content/legacy/whole/Module 8/Handouts/6. Understanding Financial Abuse & Safety Planning.docx,ok,
08,Handouts,pdf,6. Understanding Financial Abuse & Safety Planning,main/rebuild/content/legacy/whole/Module 8/Handouts/6. Understanding Financial Abuse & Safety Planning.pdf,ok,
08,Handouts,pdf,7. Information and Services for Survivors,main/rebuild/content/legacy/parts/Teaching Materials/Workshop 8/Handouts/7. Information and Services for Survivors.pdf,ok,
08,Handouts,pdf,7. Information and Services for Survivors,main/rebuild/content/legacy/whole/Module 8/Handouts/7. Information and Services for Survivors.pdf,ok,
08,Handouts,docx,Effects of Income Inequality on Health,main/rebuild/content/legacy/whole/Module 8/Handouts/Effects of Income Inequality on Health.docx,ok,
08,Handouts,docx,Elder Financial Abuse,main/rebuild/content/legacy/whole/Module 8/Handouts/Elder Financial Abuse.docx,ok,
08,Handouts,pdf,FAQ.Representative.Payees,main/rebuild/content/legacy/parts/Teaching Materials/Workshop 8/Handouts/FAQ.Representative.Payees.pdf,ok,
08,Handouts,pdf,FAQ.Representative.Payees,main/rebuild/content/legacy/whole/Module 8/Handouts/FAQ.Representative.Payees.pdf,ok,
08,Handouts,pdf,Financial Abuse FAQs,main/rebuild/content/legacy/parts/Teaching Materials/Workshop 8/Handouts/Financial Abuse FAQs.pdf,ok,
08,Handouts,pdf,Financial Abuse FAQs,main/rebuild/content/legacy/whole/Module 8/Handouts/Financial Abuse FAQs.pdf,ok,
08,Handouts,pdf,Financial Abuse Fact Sheet,main/rebuild/content/legacy/parts/Teaching Materials/Workshop 8/Handouts/Financial Abuse Fact Sheet.pdf,ok,
08,Handouts,pdf,Financial Abuse Fact Sheet,main/rebuild/content/legacy/whole/Module 8/Handouts/Financial Abuse Fact Sheet.pdf,ok,
08,Handouts,docx,Financial Stress and Health Risks,main/rebuild/content/legacy/whole/Module 8/Handouts/Financial Stress and Health Risks.docx,ok,
08,Handouts,docx,How to Prevent and Recover from Domestic Financial Abuse,main/rebuild/content/legacy/whole/Module 8/Handouts/How to Prevent and Recover from Domestic Financial Abuse.docx,ok,
08,Handouts,docx,Workshop 8 Worksheets,main/rebuild/content/legacy/parts/Teaching Materials/Workshop 8/Handouts/Workshop 8 Worksheets.docx,ok,
08,Handouts,pdf,Workshop 8 Worksheets,main/rebuild/content/legacy/parts/Teaching Materials/Workshop 8/Handouts/Workshop 8 Worksheets.pdf,ok,
08,Handouts,docx,Workshop 8 Worksheets,main/rebuild/content/legacy/whole/Module 8/Handouts/Workshop 8 Worksheets.docx,ok,
08,Handouts,pdf,Workshop 8 Worksheets,main/rebuild/content/legacy/whole/Module 8/Handouts/Workshop 8 Worksheets.pdf,ok,
08,,docx,MB FTS  8,main/rebuild/content/legacy/whole/Module 8/MB_FTS_ 8.docx,review,
08,,pdf,MB FTS  8,main/rebuild/content/legacy/whole/Module 8/MB_FTS_ 8.pdf,review,
08,,pdf,"Workshop 08   Mental Health, Relationships & Money","main/rebuild/content/legacy/whole/Module 8/Workshop 08 - Mental Health, Relationships & Money.pdf",review,
08,,pdf,"Workshop 08   Mental Health, Relationships & Money; Financial Crisis Planning","main/rebuild/content/legacy/whole/Module 8/Workshop 08 - Mental Health, Relationships & Money; Financial Crisis Planning.pdf",review,
08,,pdf,pg1,main/rebuild/content/legacy/whole/Module 8/Workshop_08_pages/Facilitator_Guide/Workshop_08/PDFs/pg1.pdf,review,
08,,png,pg1,main/rebuild/content/legacy/whole/Module 8/Workshop_08_pages/Facilitator_Guide/Workshop_08/PNGs/pg1.png,review,
08,,pdf,pg1,main/rebuild/content/legacy/whole/Module 8/Workshop_08_pages/Student_Guide/Workshop_08/PDFs/pg1.pdf,review,
08,,png,pg1,main/rebuild/content/legacy/whole/Module 8/Workshop_08_pages/Student_Guide/Workshop_08/PNGs/pg1.png,review,
08,,pdf,pg10,main/rebuild/content/legacy/whole/Module 8/Workshop_08_pages/Student_Guide/Workshop_08/PDFs/pg10.pdf,review,
08,,png,pg10,main/rebuild/content/legacy/whole/Module 8/Workshop_08_pages/Student_Guide/Workshop_08/PNGs/pg10.png,review,
08,,pdf,pg11,main/rebuild/content/legacy/whole/Module 8/Workshop_08_pages/Student_Guide/Workshop_08/PDFs/pg11.pdf,review,
08,,png,pg11,main/rebuild/content/legacy/whole/Module 8/Workshop_08_pages/Student_Guide/Workshop_08/PNGs/pg11.png,review,
08,,pdf,pg12,main/rebuild/content/legacy/whole/Module 8/Workshop_08_pages/Student_Guide/Workshop_08/PDFs/pg12.pdf,review,
08,,png,pg12,main/rebuild/content/legacy/whole/Module 8/Workshop_08_pages/Student_Guide/Workshop_08/PNGs/pg12.png,review,
08,,pdf,pg13,main/rebuild/content/legacy/whole/Module 8/Workshop_08_pages/Student_Guide/Workshop_08/PDFs/pg13.pdf,review,
08,,png,pg13,main/rebuild/content/legacy/whole/Module 8/Workshop_08_pages/Student_Guide/Workshop_08/PNGs/pg13.png,review,
08,,pdf,pg14,main/rebuild/content/legacy/whole/Module 8/Workshop_08_pages/Student_Guide/Workshop_08/PDFs/pg14.pdf,review,
08,,png,pg14,main/rebuild/content/legacy/whole/Module 8/Workshop_08_pages/Student_Guide/Workshop_08/PNGs/pg14.png,review,
08,,pdf,pg15,main/rebuild/content/legacy/whole/Module 8/Workshop_08_pages/Student_Guide/Workshop_08/PDFs/pg15.pdf,review,
08,,png,pg15,main/rebuild/content/legacy/whole/Module 8/Workshop_08_pages/Student_Guide/Workshop_08/PNGs/pg15.png,review,
